Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,59,12,P:System.Windows.Forms.Control.Size,,,,,"this.buttonDisconnect.Size = new System.Drawing.Size(75, 23);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,58,12,T:System.Windows.Forms.Button,,,,,"this.buttonDisconnect.Name = ""buttonDisconnect"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,58,12,P:System.Windows.Forms.Control.Name,,,,,"this.buttonDisconnect.Name = ""buttonDisconnect"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,57,12,T:System.Windows.Forms.Button,,,,,"this.buttonDisconnect.Location = new System.Drawing.Point(115, 25);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,57,12,P:System.Windows.Forms.Control.Location,,,,,"this.buttonDisconnect.Location = new System.Drawing.Point(115, 25);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,53,12,T:System.Windows.Forms.Button,,,,,this.buttonConnect.Click += new System.EventHandler(this.buttonConnect_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,53,12,E:System.Windows.Forms.Control.Click,,,,,this.buttonConnect.Click += new System.EventHandler(this.buttonConnect_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,52,12,T:System.Windows.Forms.Button,,,,,this.buttonConnect.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,52,12,P:System.Windows.Forms.ButtonBase.UseVisualStyleBackColor,,,,,this.buttonConnect.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,51,12,T:System.Windows.Forms.Button,,,,,"this.buttonConnect.Text = ""Connect"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,51,12,P:System.Windows.Forms.ButtonBase.Text,,,,,"this.buttonConnect.Text = ""Connect"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,50,12,T:System.Windows.Forms.Button,,,,,this.buttonConnect.TabIndex = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,50,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.buttonConnect.TabIndex = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,49,12,T:System.Windows.Forms.Button,,,,,"this.buttonConnect.Size = new System.Drawing.Size(75, 23);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,49,12,P:System.Windows.Forms.Control.Size,,,,,"this.buttonConnect.Size = new System.Drawing.Size(75, 23);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,48,12,T:System.Windows.Forms.Button,,,,,"this.buttonConnect.Name = ""buttonConnect"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,48,12,P:System.Windows.Forms.Control.Name,,,,,"this.buttonConnect.Name = ""buttonConnect"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,47,12,T:System.Windows.Forms.Button,,,,,"this.buttonConnect.Location = new System.Drawing.Point(23, 25);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,47,12,P:System.Windows.Forms.Control.Location,,,,,"this.buttonConnect.Location = new System.Drawing.Point(23, 25);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,43,12,M:System.Windows.Forms.Control.SuspendLayout,,,,,this.SuspendLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,42,12,T:System.Windows.Forms.ListBox,,,,,this.listBoxLogs = new System.Windows.Forms.ListBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,42,12,M:System.Windows.Forms.ListBox.#ctor,,,,,this.listBoxLogs = new System.Windows.Forms.ListBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,42,12,T:System.Windows.Forms.ListBox,,,,,this.listBoxLogs = new System.Windows.Forms.ListBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,41,12,T:System.Windows.Forms.Button,,,,,this.button4 = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,41,12,M:System.Windows.Forms.Button.#ctor,,,,,this.button4 = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,41,12,T:System.Windows.Forms.Button,,,,,this.button4 = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,40,12,T:System.Windows.Forms.Label,,,,,this.label1 = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,40,12,M:System.Windows.Forms.Label.#ctor,,,,,this.label1 = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,40,12,T:System.Windows.Forms.Label,,,,,this.label1 = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,39,12,T:System.Windows.Forms.Button,,,,,this.btn_SendUDP = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,39,12,M:System.Windows.Forms.Button.#ctor,,,,,this.btn_SendUDP = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,39,12,T:System.Windows.Forms.Button,,,,,this.btn_SendUDP = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,38,12,T:System.Windows.Forms.Button,,,,,this.button3 = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,38,12,M:System.Windows.Forms.Button.#ctor,,,,,this.button3 = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,38,12,T:System.Windows.Forms.Button,,,,,this.button3 = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,37,12,T:System.Windows.Forms.Button,,,,,this.button2 = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,37,12,M:System.Windows.Forms.Button.#ctor,,,,,this.button2 = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,37,12,T:System.Windows.Forms.Button,,,,,this.button2 = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,36,12,T:System.Windows.Forms.Button,,,,,this.button1 = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,36,12,M:System.Windows.Forms.Button.#ctor,,,,,this.button1 = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,36,12,T:System.Windows.Forms.Button,,,,,this.button1 = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,35,12,T:System.Windows.Forms.Timer,,,,,this.timer1 = new System.Windows.Forms.Timer(this.components);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,35,12,M:System.Windows.Forms.Timer.#ctor(System.ComponentModel.IContainer),,,,,this.timer1 = new System.Windows.Forms.Timer(this.components);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,35,12,T:System.Windows.Forms.Timer,,,,,this.timer1 = new System.Windows.Forms.Timer(this.components);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,34,12,T:System.Windows.Forms.RichTextBox,,,,,this.richResponse = new System.Windows.Forms.RichTextBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,34,12,M:System.Windows.Forms.RichTextBox.#ctor,,,,,this.richResponse = new System.Windows.Forms.RichTextBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,34,12,T:System.Windows.Forms.RichTextBox,,,,,this.richResponse = new System.Windows.Forms.RichTextBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,33,12,T:System.Windows.Forms.Button,,,,,this.buttonRequestData = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,33,12,M:System.Windows.Forms.Button.#ctor,,,,,this.buttonRequestData = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,33,12,T:System.Windows.Forms.Button,,,,,this.buttonRequestData = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,32,12,T:System.Windows.Forms.Button,,,,,this.buttonDisconnect = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,32,12,M:System.Windows.Forms.Button.#ctor,,,,,this.buttonDisconnect = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,32,12,T:System.Windows.Forms.Button,,,,,this.buttonDisconnect = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,31,12,T:System.Windows.Forms.Button,,,,,this.buttonConnect = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,31,12,M:System.Windows.Forms.Button.#ctor,,,,,this.buttonConnect = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,31,12,T:System.Windows.Forms.Button,,,,,this.buttonConnect = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,19,12,M:System.Windows.Forms.Form.Dispose(System.Boolean),,,,,base.Dispose(disposing);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.cs,239,8,M:System.Windows.Forms.Form.#ctor,,,,,"public frmMain()          {              InitializeComponent();              StartListener();                  setButtons(true, false, false);              udpClient.Connect(""172.16.1.2"", 13136);              OutputClient.Connect(""172.16.1.2"", 26028);              TimeLastPacketSent = DateTime.Now;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.cs,67,35,T:System.Windows.Forms.Form,,,,,Form
